,Date,Open,High,Low,Close,Tick_volume
4366,2015-09-22 12:00:00,111964.0,112001.0,111478.0,111543.0,34322
4367,2015-09-22 16:00:00,111542.0,111695.0,111130.0,111238.0,37985
4368,2015-09-22 20:00:00,111237.0,111401.0,111179.0,111236.0,15618
4369,2015-09-23 00:00:00,111229.0,111331.0,111049.0,111071.0,9053
4370,2015-09-23 04:00:00,111071.0,111402.0,111070.0,111352.0,11230
4371,2015-09-23 08:00:00,111356.0,111542.0,111070.0,111121.0,28999
4372,2015-09-23 12:00:00,111121.0,111754.0,111106.0,111310.0,32822
4373,2015-09-23 16:00:00,111310.0,111904.0,111148.0,111730.0,40643
4374,2015-09-23 20:00:00,111730.0,112130.0,111709.0,111844.0,20924
4375,2015-09-24 00:00:00,111843.0,111914.0,111754.0,111806.0,10155
4376,2015-09-24 04:00:00,111805.0,111951.0,111641.0,111926.0,15488
4377,2015-09-24 08:00:00,111921.0,112228.0,111809.0,111987.0,30408
4378,2015-09-24 12:00:00,111986.0,112568.0,111929.0,112508.0,38680
4379,2015-09-24 16:00:00,112509.0,112956.0,112363.0,112545.0,43285
4380,2015-09-24 20:00:00,112542.0,112582.0,112109.0,112321.0,21656
4381,2015-09-25 00:00:00,112280.0,112280.0,111598.0,111692.0,17053
4382,2015-09-25 04:00:00,111693.0,111843.0,111664.0,111683.0,15364
4383,2015-09-25 08:00:00,111683.0,111759.0,111159.0,111391.0,32153
4384,2015-09-25 12:00:00,111392.0,111772.0,111248.0,111564.0,32777
4385,2015-09-25 16:00:00,111563.0,112073.0,111520.0,111860.0,38972
4386,2015-09-25 20:00:00,111856.0,112127.0,111699.0,111994.0,19823
4387,2015-09-28 00:00:00,111910.0,112140.0,111840.0,111954.0,9301
4388,2015-09-28 04:00:00,111954.0,112018.0,111806.0,111838.0,9678
4389,2015-09-28 08:00:00,111838.0,111996.0,111642.0,111798.0,29595
4390,2015-09-28 12:00:00,111799.0,112028.0,111502.0,111566.0,33124
4391,2015-09-28 16:00:00,111565.0,112436.0,111463.0,112375.0,43245
4392,2015-09-28 20:00:00,112381.0,112474.0,112237.0,112436.0,20240
4393,2015-09-29 00:00:00,112441.0,112562.0,112270.0,112430.0,8784
4394,2015-09-29 04:00:00,112430.0,112646.0,112420.0,112619.0,13039
4395,2015-09-29 08:00:00,112620.0,112810.0,112188.0,112270.0,34278
4396,2015-09-29 12:00:00,112270.0,112435.0,111935.0,112048.0,32125
4397,2015-09-29 16:00:00,112047.0,112675.0,111948.0,112603.0,46261
4398,2015-09-29 20:00:00,112603.0,112658.0,112289.0,112478.0,21820
4399,2015-09-30 00:00:00,112469.0,112610.0,112459.0,112469.0,10419
4400,2015-09-30 04:00:00,112470.0,112602.0,112400.0,112547.0,12025
4401,2015-09-30 08:00:00,112547.0,112549.0,112117.0,112272.0,30249
4402,2015-09-30 12:00:00,112269.0,112361.0,111835.0,111936.0,29458
4403,2015-09-30 16:00:00,111936.0,111961.0,111569.0,111817.0,41801
4404,2015-09-30 20:00:00,111817.0,111861.0,111619.0,111763.0,20468
4405,2015-10-01 00:00:00,111748.0,111780.0,111679.0,111725.0,8810
4406,2015-10-01 04:00:00,111726.0,111734.0,111441.0,111493.0,12879
4407,2015-10-01 08:00:00,111488.0,111675.0,111347.0,111630.0,25837
4408,2015-10-01 12:00:00,111630.0,111702.0,111437.0,111619.0,31852
4409,2015-10-01 16:00:00,111620.0,112090.0,111568.0,111958.0,38630
4410,2015-10-01 20:00:00,111959.0,112009.0,111803.0,111939.0,18295
4411,2015-10-02 00:00:00,111931.0,111950.0,111815.0,111897.0,8925
4412,2015-10-02 04:00:00,111897.0,112038.0,111752.0,111753.0,13726
4413,2015-10-02 08:00:00,111752.0,111814.0,111598.0,111632.0,23774
4414,2015-10-02 12:00:00,111634.0,113155.0,111501.0,112865.0,31068
4415,2015-10-02 16:00:00,112865.0,113181.0,112349.0,112413.0,47511
4416,2015-10-02 20:00:00,112412.0,112444.0,111998.0,112095.0,27570
4417,2015-10-05 00:00:00,112202.0,112262.0,112072.0,112211.0,16783
4418,2015-10-05 04:00:00,112211.0,112468.0,112201.0,112331.0,14842
4419,2015-10-05 08:00:00,112330.0,112645.0,112213.0,112582.0,33833
4420,2015-10-05 12:00:00,112582.0,112890.0,112097.0,112114.0,37736
4421,2015-10-05 16:00:00,112114.0,112244.0,111731.0,111867.0,37165
4422,2015-10-05 20:00:00,111866.0,111899.0,111740.0,111871.0,15305
4423,2015-10-06 00:00:00,111854.0,111974.0,111831.0,111903.0,10350
4424,2015-10-06 04:00:00,111903.0,111939.0,111717.0,111803.0,12156
4425,2015-10-06 08:00:00,111803.0,112195.0,111735.0,112059.0,28591
4426,2015-10-06 12:00:00,112060.0,112320.0,112005.0,112066.0,30125
4427,2015-10-06 16:00:00,112066.0,112743.0,112058.0,112630.0,37873
4428,2015-10-06 20:00:00,112630.0,112792.0,112563.0,112704.0,17886
4429,2015-10-07 00:00:00,112706.0,112759.0,112608.0,112655.0,9865
4430,2015-10-07 04:00:00,112655.0,112840.0,112614.0,112659.0,15200
4431,2015-10-07 08:00:00,112660.0,112663.0,112219.0,112418.0,29492
4432,2015-10-07 12:00:00,112419.0,112731.0,112313.0,112557.0,31254
4433,2015-10-07 16:00:00,112557.0,112659.0,112112.0,112427.0,40011
4434,2015-10-07 20:00:00,112427.0,112556.0,112333.0,112368.0,19871
4435,2015-10-08 00:00:00,112353.0,112456.0,112341.0,112387.0,6224
4436,2015-10-08 04:00:00,112387.0,112616.0,112378.0,112573.0,11902
4437,2015-10-08 08:00:00,112574.0,113094.0,112468.0,112930.0,28588
4438,2015-10-08 12:00:00,112930.0,113145.0,112378.0,112598.0,34065
4439,2015-10-08 16:00:00,112597.0,112912.0,112436.0,112820.0,32603
4440,2015-10-08 20:00:00,112821.0,113265.0,112625.0,112756.0,25876
4441,2015-10-09 00:00:00,112748.0,112920.0,112743.0,112825.0,9721
4442,2015-10-09 04:00:00,112824.0,112863.0,112667.0,112836.0,11358
4443,2015-10-09 08:00:00,112836.0,113470.0,112720.0,113232.0,32369
4444,2015-10-09 12:00:00,113232.0,113784.0,113148.0,113688.0,38821
4445,2015-10-09 16:00:00,113688.0,113869.0,113351.0,113799.0,36984
4446,2015-10-09 20:00:00,113800.0,113815.0,113519.0,113569.0,16351
4447,2015-10-12 00:00:00,113588.0,113775.0,113547.0,113740.0,13949
4448,2015-10-12 04:00:00,113740.0,113761.0,113637.0,113716.0,8126
4449,2015-10-12 08:00:00,113716.0,113844.0,113596.0,113802.0,17988
4450,2015-10-12 12:00:00,113802.0,113966.0,113634.0,113674.0,20400
4451,2015-10-12 16:00:00,113675.0,113808.0,113563.0,113785.0,23207
4452,2015-10-12 20:00:00,113785.0,113796.0,113570.0,113578.0,10343
4453,2015-10-13 00:00:00,113571.0,113612.0,113438.0,113473.0,7319
4454,2015-10-13 04:00:00,113473.0,113703.0,113468.0,113669.0,10086
4455,2015-10-13 08:00:00,113669.0,114108.0,113628.0,113803.0,29159
4456,2015-10-13 12:00:00,113803.0,114005.0,113644.0,113913.0,30720
4457,2015-10-13 16:00:00,113913.0,113955.0,113550.0,113894.0,33025
4458,2015-10-13 20:00:00,113894.0,113929.0,113774.0,113782.0,14608
4459,2015-10-14 00:00:00,113773.0,113963.0,113768.0,113960.0,8805
4460,2015-10-14 04:00:00,113960.0,114008.0,113830.0,113884.0,10234
4461,2015-10-14 08:00:00,113885.0,114271.0,113885.0,114055.0,29356
4462,2015-10-14 12:00:00,114059.0,114456.0,113911.0,114422.0,32405
4463,2015-10-14 16:00:00,114425.0,114475.0,114080.0,114441.0,36496
4464,2015-10-14 20:00:00,114441.0,114889.0,114420.0,114730.0,21210
4465,2015-10-15 00:00:00,114723.0,114838.0,114654.0,114667.0,11236
4466,2015-10-15 04:00:00,114667.0,114902.0,114612.0,114799.0,12803
4467,2015-10-15 08:00:00,114799.0,114949.0,114251.0,114413.0,30166
4468,2015-10-15 12:00:00,114414.0,114510.0,113694.0,113828.0,31770
4469,2015-10-15 16:00:00,113825.0,114190.0,113629.0,114007.0,40648
4470,2015-10-15 20:00:00,114002.0,114011.0,113724.0,113803.0,17777
4471,2015-10-16 00:00:00,113819.0,113846.0,113585.0,113651.0,10204
4472,2015-10-16 04:00:00,113652.0,113839.0,113607.0,113824.0,11166
4473,2015-10-16 08:00:00,113823.0,113945.0,113527.0,113599.0,22063
4474,2015-10-16 12:00:00,113599.0,113669.0,113339.0,113587.0,28788
4475,2015-10-16 16:00:00,113587.0,113895.0,113468.0,113808.0,34654
4476,2015-10-16 20:00:00,113808.0,113909.0,113474.0,113474.0,15395
4477,2015-10-19 00:00:00,113546.0,113750.0,113507.0,113701.0,14813
4478,2015-10-19 04:00:00,113701.0,113778.0,113537.0,113624.0,12642
4479,2015-10-19 08:00:00,113624.0,113788.0,113393.0,113595.0,24586
4480,2015-10-19 12:00:00,113595.0,113599.0,113085.0,113338.0,29321
4481,2015-10-19 16:00:00,113340.0,113438.0,113054.0,113211.0,30420
4482,2015-10-19 20:00:00,113211.0,113290.0,113191.0,113269.0,13055
4483,2015-10-20 00:00:00,113268.0,113340.0,113240.0,113337.0,8176
4484,2015-10-20 04:00:00,113340.0,113388.0,113299.0,113309.0,6882
4485,2015-10-20 08:00:00,113309.0,113643.0,113237.0,113588.0,23191
4486,2015-10-20 12:00:00,113588.0,113868.0,113444.0,113647.0,28744
4487,2015-10-20 16:00:00,113647.0,113672.0,113321.0,113514.0,30566
4488,2015-10-20 20:00:00,113514.0,113566.0,113355.0,113453.0,12751
4489,2015-10-21 00:00:00,113430.0,113674.0,113429.0,113615.0,8033
4490,2015-10-21 04:00:00,113617.0,113645.0,113551.0,113612.0,7848
4491,2015-10-21 08:00:00,113613.0,113772.0,113432.0,113594.0,25143
4492,2015-10-21 12:00:00,113594.0,113634.0,113342.0,113538.0,24759
4493,2015-10-21 16:00:00,113539.0,113637.0,113368.0,113455.0,30565
4494,2015-10-21 20:00:00,113454.0,113543.0,113353.0,113382.0,15063
4495,2015-10-22 00:00:00,113372.0,113479.0,113294.0,113352.0,7631
4496,2015-10-22 04:00:00,113352.0,113507.0,113350.0,113359.0,11133
4497,2015-10-22 08:00:00,113359.0,113453.0,113021.0,113128.0,27540
4498,2015-10-22 12:00:00,113128.0,113257.0,111780.0,111964.0,35491
4499,2015-10-22 16:00:00,111964.0,112125.0,111182.0,111367.0,45625
4500,2015-10-22 20:00:00,111365.0,111389.0,110998.0,111087.0,22826
4501,2015-10-23 00:00:00,111055.0,111089.0,110716.0,110898.0,15950
4502,2015-10-23 04:00:00,110898.0,111192.0,110898.0,111094.0,13890
4503,2015-10-23 08:00:00,111093.0,111372.0,110910.0,111289.0,29696
4504,2015-10-23 12:00:00,111288.0,111394.0,110273.0,110464.0,37966
4505,2015-10-23 16:00:00,110464.0,110567.0,110061.0,110155.0,38002
4506,2015-10-23 20:00:00,110154.0,110174.0,109963.0,110169.0,18242
4507,2015-10-26 00:00:00,110071.0,110312.0,110055.0,110247.0,11078
4508,2015-10-26 04:00:00,110247.0,110392.0,110247.0,110373.0,8866
4509,2015-10-26 08:00:00,110377.0,110560.0,110228.0,110240.0,24697
4510,2015-10-26 12:00:00,110244.0,110404.0,110035.0,110333.0,27955
4511,2015-10-26 16:00:00,110326.0,110682.0,110284.0,110531.0,30480
4512,2015-10-26 20:00:00,110530.0,110594.0,110416.0,110529.0,11043
4513,2015-10-27 00:00:00,110524.0,110635.0,110448.0,110479.0,8074
4514,2015-10-27 04:00:00,110479.0,110690.0,110479.0,110641.0,9958
4515,2015-10-27 08:00:00,110639.0,110705.0,110359.0,110442.0,22787
4516,2015-10-27 12:00:00,110440.0,110780.0,110373.0,110415.0,30529
4517,2015-10-27 16:00:00,110418.0,110604.0,110300.0,110373.0,31503
4518,2015-10-27 20:00:00,110373.0,110525.0,110351.0,110462.0,12531
4519,2015-10-28 00:00:00,110454.0,110480.0,110257.0,110302.0,12911
4520,2015-10-28 04:00:00,110302.0,110392.0,110250.0,110322.0,8107
4521,2015-10-28 08:00:00,110323.0,110593.0,110309.0,110473.0,20044
4522,2015-10-28 12:00:00,110473.0,110894.0,110473.0,110691.0,25603
4523,2015-10-28 16:00:00,110691.0,110955.0,110569.0,110696.0,30770
4524,2015-10-28 20:00:00,110665.0,110751.0,108966.0,109267.0,31185
4525,2015-10-29 00:00:00,109268.0,109319.0,109026.0,109177.0,13128
4526,2015-10-29 04:00:00,109176.0,109342.0,109176.0,109319.0,10400
4527,2015-10-29 08:00:00,109320.0,109707.0,109162.0,109628.0,27469
4528,2015-10-29 12:00:00,109627.0,109764.0,109244.0,109546.0,33144
4529,2015-10-29 16:00:00,109547.0,109854.0,109467.0,109667.0,29246
4530,2015-10-29 20:00:00,109665.0,109862.0,109591.0,109858.0,11830
4531,2015-10-30 00:00:00,109858.0,109975.0,109740.0,109788.0,10525
4532,2015-10-30 04:00:00,109788.0,109944.0,109653.0,109745.0,17707
4533,2015-10-30 08:00:00,109745.0,110194.0,109728.0,110061.0,28263
4534,2015-10-30 12:00:00,110038.0,110474.0,109944.0,110472.0,32923
4535,2015-10-30 16:00:00,110470.0,110723.0,110108.0,110170.0,35622
4536,2015-10-30 20:00:00,110170.0,110173.0,109865.0,110050.0,12666
4537,2015-11-02 00:00:00,110266.0,110373.0,110175.0,110318.0,13494
4538,2015-11-02 04:00:00,110318.0,110385.0,110241.0,110328.0,7356
4539,2015-11-02 08:00:00,110327.0,110492.0,110038.0,110040.0,25294
4540,2015-11-02 12:00:00,110038.0,110527.0,109998.0,110502.0,24072
4541,2015-11-02 16:00:00,110501.0,110502.0,110150.0,110205.0,27483
4542,2015-11-02 20:00:00,110207.0,110303.0,110061.0,110150.0,11415
4543,2015-11-03 00:00:00,110139.0,110185.0,110066.0,110101.0,7218
4544,2015-11-03 04:00:00,110103.0,110196.0,110102.0,110191.0,6906
4545,2015-11-03 08:00:00,110191.0,110298.0,109773.0,109844.0,23506
4546,2015-11-03 12:00:00,109842.0,109890.0,109570.0,109652.0,29002
4547,2015-11-03 16:00:00,109651.0,109682.0,109357.0,109582.0,34065
4548,2015-11-03 20:00:00,109585.0,109696.0,109439.0,109627.0,19052
4549,2015-11-04 00:00:00,109626.0,109675.0,109441.0,109467.0,12560
4550,2015-11-04 04:00:00,109468.0,109573.0,109373.0,109572.0,10729
4551,2015-11-04 08:00:00,109572.0,109572.0,109160.0,109173.0,26946
4552,2015-11-04 12:00:00,109174.0,109390.0,109041.0,109061.0,29883
4553,2015-11-04 16:00:00,109062.0,109116.0,108444.0,108552.0,40498
4554,2015-11-04 20:00:00,108552.0,108654.0,108439.0,108653.0,15924
4555,2015-11-05 00:00:00,108628.0,108730.0,108569.0,108699.0,10408
4556,2015-11-05 04:00:00,108699.0,108764.0,108637.0,108712.0,8513
4557,2015-11-05 08:00:00,108713.0,108920.0,108333.0,108647.0,30668
4558,2015-11-05 12:00:00,108647.0,108972.0,108500.0,108798.0,33870
4559,2015-11-05 16:00:00,108799.0,108929.0,108576.0,108644.0,35707
4560,2015-11-05 20:00:00,108642.0,108896.0,108631.0,108828.0,14766
4561,2015-11-06 00:00:00,108825.0,108880.0,108786.0,108869.0,7128
4562,2015-11-06 04:00:00,108869.0,108935.0,108772.0,108815.0,9380
4563,2015-11-06 08:00:00,108817.0,108852.0,108626.0,108649.0,25362
4564,2015-11-06 12:00:00,108648.0,108842.0,107073.0,107344.0,31008
4565,2015-11-06 16:00:00,107345.0,107517.0,107070.0,107362.0,43092
4566,2015-11-06 20:00:00,107364.0,107468.0,107203.0,107390.0,16726
4567,2015-11-09 00:00:00,107283.0,107488.0,107191.0,107472.0,12822
4568,2015-11-09 04:00:00,107477.0,107708.0,107455.0,107646.0,12701
4569,2015-11-09 08:00:00,107648.0,107777.0,107529.0,107696.0,27586
4570,2015-11-09 12:00:00,107696.0,107896.0,107345.0,107414.0,34493
4571,2015-11-09 16:00:00,107413.0,107826.0,107262.0,107572.0,43409
4572,2015-11-09 20:00:00,107571.0,107672.0,107451.0,107499.0,15684
4573,2015-11-10 00:00:00,107500.0,107616.0,107473.0,107494.0,11317
4574,2015-11-10 04:00:00,107495.0,107547.0,107370.0,107460.0,9217
4575,2015-11-10 08:00:00,107460.0,107637.0,107295.0,107364.0,27613
4576,2015-11-10 12:00:00,107363.0,107444.0,106819.0,106953.0,35312
4577,2015-11-10 16:00:00,106952.0,107069.0,106740.0,107042.0,38508
4578,2015-11-10 20:00:00,107042.0,107301.0,106962.0,107227.0,19846
4579,2015-11-11 00:00:00,107214.0,107489.0,107171.0,107476.0,14386
4580,2015-11-11 04:00:00,107475.0,107733.0,107473.0,107583.0,16368
4581,2015-11-11 08:00:00,107584.0,107601.0,107323.0,107493.0,26149
4582,2015-11-11 12:00:00,107493.0,107518.0,107054.0,107338.0,29010
4583,2015-11-11 16:00:00,107338.0,107535.0,107068.0,107282.0,33304
4584,2015-11-11 20:00:00,107281.0,107448.0,107252.0,107417.0,11857
4585,2015-11-12 00:00:00,107432.0,107801.0,107426.0,107718.0,17286
4586,2015-11-12 04:00:00,107725.0,107743.0,107514.0,107568.0,13100
4587,2015-11-12 08:00:00,107567.0,107598.0,106906.0,107122.0,33558
4588,2015-11-12 12:00:00,107122.0,107394.0,107075.0,107251.0,35500
4589,2015-11-12 16:00:00,107251.0,108084.0,107217.0,107784.0,51331
4590,2015-11-12 20:00:00,107784.0,108301.0,107660.0,108120.0,25093
4591,2015-11-13 00:00:00,108103.0,108167.0,107849.0,107870.0,15256
4592,2015-11-13 04:00:00,107870.0,107965.0,107840.0,107863.0,12259
4593,2015-11-13 08:00:00,107856.0,107883.0,107517.0,107561.0,29142
4594,2015-11-13 12:00:00,107560.0,108075.0,107331.0,107347.0,39806
4595,2015-11-13 16:00:00,107350.0,107548.0,107137.0,107257.0,43229
4596,2015-11-13 20:00:00,107258.0,107743.0,107195.0,107668.0,19068
4597,2015-11-16 00:00:00,107366.0,107449.0,106865.0,107113.0,22283
4598,2015-11-16 04:00:00,107112.0,107277.0,107108.0,107253.0,9681
4599,2015-11-16 08:00:00,107253.0,107578.0,107154.0,107260.0,31871
4600,2015-11-16 12:00:00,107260.0,107451.0,107133.0,107279.0,31159
4601,2015-11-16 16:00:00,107279.0,107303.0,106910.0,106935.0,37601
4602,2015-11-16 20:00:00,106934.0,106983.0,106744.0,106847.0,16222
4603,2015-11-17 00:00:00,106770.0,106904.0,106601.0,106656.0,13691
4604,2015-11-17 04:00:00,106656.0,106712.0,106558.0,106624.0,11578
4605,2015-11-17 08:00:00,106621.0,106733.0,106425.0,106672.0,30739
4606,2015-11-17 12:00:00,106680.0,106789.0,106512.0,106566.0,29518
4607,2015-11-17 16:00:00,106565.0,106764.0,106305.0,106462.0,39476
4608,2015-11-17 20:00:00,106462.0,106553.0,106346.0,106430.0,20782
4609,2015-11-18 00:00:00,106413.0,106470.0,106348.0,106354.0,10929
4610,2015-11-18 04:00:00,106353.0,106506.0,106308.0,106495.0,10839
4611,2015-11-18 08:00:00,106495.0,106922.0,106402.0,106792.0,26638
4612,2015-11-18 12:00:00,106791.0,106814.0,106577.0,106584.0,28727
4613,2015-11-18 16:00:00,106584.0,106745.0,106227.0,106392.0,34715
4614,2015-11-18 20:00:00,106392.0,106716.0,106166.0,106583.0,24118
4615,2015-11-19 00:00:00,106574.0,107176.0,106549.0,107028.0,15731
4616,2015-11-19 04:00:00,107028.0,107124.0,106892.0,107050.0,18169
4617,2015-11-19 08:00:00,107044.0,107080.0,106667.0,106857.0,30203
4618,2015-11-19 12:00:00,106857.0,107168.0,106684.0,106860.0,33287
4619,2015-11-19 16:00:00,106860.0,107628.0,106828.0,107253.0,43542
4620,2015-11-19 20:00:00,107253.0,107392.0,107166.0,107338.0,15762
4621,2015-11-20 00:00:00,107322.0,107382.0,107099.0,107178.0,13567
4622,2015-11-20 04:00:00,107178.0,107265.0,107098.0,107239.0,11847
4623,2015-11-20 08:00:00,107236.0,107280.0,106637.0,106878.0,32437
4624,2015-11-20 12:00:00,106878.0,107057.0,106717.0,106930.0,30395
4625,2015-11-20 16:00:00,106932.0,107075.0,106405.0,106500.0,36973
4626,2015-11-20 20:00:00,106498.0,106577.0,106397.0,106451.0,16342
4627,2015-11-23 00:00:00,106372.0,106457.0,106083.0,106130.0,14378
4628,2015-11-23 04:00:00,106129.0,106185.0,106002.0,106143.0,15540
4629,2015-11-23 08:00:00,106143.0,106434.0,106075.0,106309.0,30261
4630,2015-11-23 12:00:00,106309.0,106463.0,106148.0,106462.0,32305
4631,2015-11-23 16:00:00,106462.0,106565.0,105922.0,106198.0,41276
4632,2015-11-23 20:00:00,106197.0,106361.0,106104.0,106354.0,16830
4633,2015-11-24 00:00:00,106355.0,106446.0,106294.0,106405.0,13248
4634,2015-11-24 04:00:00,106405.0,106439.0,106193.0,106313.0,11961
4635,2015-11-24 08:00:00,106315.0,106697.0,106212.0,106461.0,31724
4636,2015-11-24 12:00:00,106462.0,106668.0,106345.0,106620.0,37282
4637,2015-11-24 16:00:00,106622.0,106733.0,106280.0,106465.0,41161
4638,2015-11-24 20:00:00,106465.0,106617.0,106353.0,106426.0,19407
4639,2015-11-25 00:00:00,106428.0,106641.0,106400.0,106641.0,14532
4640,2015-11-25 04:00:00,106640.0,106766.0,106512.0,106581.0,15471
4641,2015-11-25 08:00:00,106581.0,106890.0,106060.0,106112.0,35752
4642,2015-11-25 12:00:00,106113.0,106160.0,105768.0,105910.0,42344
4643,2015-11-25 16:00:00,105916.0,106412.0,105657.0,106228.0,39837
4644,2015-11-25 20:00:00,106229.0,106282.0,106097.0,106238.0,15924
4645,2015-11-26 00:00:00,106228.0,106270.0,106152.0,106193.0,14166
4646,2015-11-26 04:00:00,106192.0,106248.0,106152.0,106193.0,11032
4647,2015-11-26 08:00:00,106194.0,106232.0,105996.0,106096.0,23504
4648,2015-11-26 12:00:00,106096.0,106200.0,106043.0,106174.0,22125
4649,2015-11-26 16:00:00,106174.0,106229.0,106057.0,106134.0,16174
4650,2015-11-26 20:00:00,106132.0,106140.0,106049.0,106102.0,13404
4651,2015-11-27 00:00:00,106101.0,106101.0,106011.0,106075.0,13742
4652,2015-11-27 04:00:00,106075.0,106161.0,106055.0,106117.0,9564
4653,2015-11-27 08:00:00,106117.0,106376.0,105837.0,105839.0,30764
4654,2015-11-27 12:00:00,105840.0,105966.0,105739.0,105785.0,30843
4655,2015-11-27 16:00:00,105784.0,106036.0,105682.0,105993.0,27973
4656,2015-11-27 20:00:00,105993.0,106042.0,105897.0,105938.0,9417
4657,2015-11-30 00:00:00,105887.0,105937.0,105701.0,105790.0,13598
4658,2015-11-30 04:00:00,105790.0,105917.0,105766.0,105849.0,10205
4659,2015-11-30 08:00:00,105848.0,105947.0,105629.0,105804.0,25793
4660,2015-11-30 12:00:00,105804.0,105847.0,105639.0,105745.0,27110
4661,2015-11-30 16:00:00,105746.0,105845.0,105576.0,105594.0,33847
4662,2015-11-30 20:00:00,105594.0,105758.0,105588.0,105643.0,15283
4663,2015-12-01 00:00:00,105639.0,105814.0,105629.0,105777.0,12082
4664,2015-12-01 04:00:00,105776.0,105966.0,105710.0,105813.0,20150
4665,2015-12-01 08:00:00,105813.0,106185.0,105772.0,105972.0,28250
4666,2015-12-01 12:00:00,105973.0,106109.0,105851.0,106057.0,25714
4667,2015-12-01 16:00:00,106056.0,106365.0,106018.0,106152.0,40065
4668,2015-12-01 20:00:00,106155.0,106369.0,106150.0,106324.0,16534
4669,2015-12-02 00:00:00,106340.0,106355.0,106200.0,106208.0,10989
4670,2015-12-02 04:00:00,106209.0,106240.0,106109.0,106118.0,9446
4671,2015-12-02 08:00:00,106117.0,106320.0,106071.0,106212.0,25866
4672,2015-12-02 12:00:00,106211.0,106211.0,105781.0,105801.0,33814
4673,2015-12-02 16:00:00,105801.0,105978.0,105505.0,105847.0,41690
4674,2015-12-02 20:00:00,105848.0,106265.0,105807.0,106135.0,26867
4675,2015-12-03 00:00:00,106121.0,106174.0,106011.0,106020.0,12229
4676,2015-12-03 04:00:00,106020.0,106023.0,105873.0,105873.0,12124
4677,2015-12-03 08:00:00,105873.0,105945.0,105524.0,105606.0,26857
4678,2015-12-03 12:00:00,105606.0,108935.0,105222.0,108241.0,49809
4679,2015-12-03 16:00:00,108240.0,109420.0,107887.0,109014.0,57433
4680,2015-12-03 20:00:00,109015.0,109807.0,109015.0,109385.0,35425
4681,2015-12-04 00:00:00,109408.0,109559.0,108993.0,109095.0,21685
4682,2015-12-04 04:00:00,109096.0,109459.0,109042.0,109385.0,17400
4683,2015-12-04 08:00:00,109385.0,109448.0,108585.0,108898.0,40411
4684,2015-12-04 12:00:00,108897.0,109490.0,108550.0,109252.0,44457
4685,2015-12-04 16:00:00,109252.0,109504.0,108357.0,108681.0,53639
4686,2015-12-04 20:00:00,108680.0,108803.0,108506.0,108779.0,20223
4687,2015-12-07 00:00:00,108681.0,108872.0,108629.0,108675.0,12734
4688,2015-12-07 04:00:00,108674.0,108693.0,108538.0,108611.0,9258
4689,2015-12-07 08:00:00,108611.0,108725.0,108112.0,108166.0,26654
4690,2015-12-07 12:00:00,108167.0,108259.0,107958.0,108170.0,28562
4691,2015-12-07 16:00:00,108170.0,108597.0,108051.0,108510.0,40556
4692,2015-12-07 20:00:00,108510.0,108599.0,108318.0,108366.0,19240
4693,2015-12-08 00:00:00,108348.0,108481.0,108299.0,108463.0,10101
4694,2015-12-08 04:00:00,108463.0,108604.0,108428.0,108604.0,9909
4695,2015-12-08 08:00:00,108604.0,108821.0,108527.0,108534.0,29024
4696,2015-12-08 12:00:00,108533.0,108962.0,108403.0,108937.0,37138
4697,2015-12-08 16:00:00,108937.0,109000.0,108657.0,108891.0,39917
4698,2015-12-08 20:00:00,108891.0,109021.0,108844.0,108920.0,21704
4699,2015-12-09 00:00:00,108895.0,108993.0,108789.0,108985.0,9001
4700,2015-12-09 04:00:00,108986.0,109208.0,108932.0,109071.0,12135
4701,2015-12-09 08:00:00,109071.0,109371.0,109059.0,109307.0,30549
4702,2015-12-09 12:00:00,109307.0,109755.0,109158.0,109712.0,32864
4703,2015-12-09 16:00:00,109715.0,110044.0,109499.0,110022.0,51688
4704,2015-12-09 20:00:00,110023.0,110427.0,109973.0,110244.0,37724
4705,2015-12-10 00:00:00,110214.0,110242.0,110061.0,110067.0,14754
4706,2015-12-10 04:00:00,110067.0,110138.0,110008.0,110011.0,10708
4707,2015-12-10 08:00:00,110011.0,110023.0,109609.0,109677.0,27469
4708,2015-12-10 12:00:00,109677.0,109723.0,109331.0,109708.0,37026
4709,2015-12-10 16:00:00,109708.0,109710.0,109247.0,109469.0,43068
4710,2015-12-10 20:00:00,109467.0,109563.0,109298.0,109401.0,19537
4711,2015-12-11 00:00:00,109395.0,109474.0,109263.0,109320.0,17351
4712,2015-12-11 04:00:00,109321.0,109435.0,109272.0,109369.0,7993
4713,2015-12-11 08:00:00,109369.0,109700.0,109349.0,109432.0,26362
4714,2015-12-11 12:00:00,109431.0,109777.0,109346.0,109520.0,37783
4715,2015-12-11 16:00:00,109520.0,110305.0,109515.0,109941.0,52558
4716,2015-12-11 20:00:00,109940.0,109990.0,109792.0,109894.0,21681
4717,2015-12-14 00:00:00,109801.0,109932.0,109670.0,109702.0,16097
4718,2015-12-14 04:00:00,109701.0,109741.0,109540.0,109643.0,14337
4719,2015-12-14 08:00:00,109642.0,109715.0,109452.0,109580.0,29291
4720,2015-12-14 12:00:00,109579.0,109908.0,109498.0,109861.0,38359
4721,2015-12-14 16:00:00,109862.0,110483.0,109769.0,110146.0,52183
4722,2015-12-14 20:00:00,110146.0,110240.0,109842.0,109922.0,23730
4723,2015-12-15 00:00:00,109905.0,110135.0,109883.0,110111.0,17148
